public/Downloads/analysis_chatbot-main/frontend/src/pages/UploadPage.tsx(137,42): error TS18046: 'file' is of type 'unknown'.
public/Downloads/analysis_chatbot-main/frontend/src/pages/UploadPage.tsx(207,26): error TS2339: Property 'files' does not exist on type 'DataTransfer'.
public/Downloads/analysis_chatbot-main/frontend/src/pages/UploadPage.tsx(207,68): error TS2339: Property 'files' does not exist on type 'DataTransfer'.
public/Downloads/analysis_chatbot-main/frontend/src/pages/UploadPage.tsx(378,34): error TS2339: Property 'files' does not exist on type 'EventTarget & HTMLInputElement'.
public/Downloads/analysis_chatbot-main/frontend/src/pages/UploadPage.tsx(378,65): error TS2339: Property 'files' does not exist on type 'EventTarget & HTMLInputElement'.
public/Downloads/analysis_chatbot-main/frontend/src/pages/VisualizationPage.tsx(8,8): error TS2307: Cannot find module 'lucide-react' or its corresponding type declarations.
public/Downloads/analysis_chatbot-main/frontend/src/pages/VisualizationPage.tsx(10,19): error TS2307: Cannot find module 'react-hot-toast' or its corresponding type declarations.
public/Downloads/analysis_chatbot-main/frontend/src/pages/VisualizationPage.tsx(11,18): error TS2307: Cannot find module 'react-plotly.js' or its corresponding type declarations.
public/Downloads/analysis_chatbot-main/frontend/src/pages/VisualizationPage.tsx(21,8): error TS2307: Cannot find module '@/components/ui' or its corresponding type declarations.
public/Downloads/analysis_chatbot-main/frontend/src/pages/VisualizationPage.tsx(22,37): error TS2307: Cannot find module '@/lib/api' or its corresponding type declarations.
public/Downloads/analysis_chatbot-main/frontend/src/pages/VisualizationPage.tsx(23,46): error TS2307: Cannot find module '@/lib/pagePersistence' or its corresponding type declarations.
public/Downloads/analysis_chatbot-main/frontend/src/pages/VisualizationPage.tsx(24,30): error TS2307: Cannot find module '@/stores/auth-store' or its corresponding type declarations.
public/Downloads/analysis_chatbot-main/frontend/src/pages/VisualizationPage.tsx(25,35): error TS2307: Cannot find module '@/stores/workspace-store' or its corresponding type declarations.
public/Downloads/analysis_chatbot-main/frontend/src/pages/VisualizationPage.tsx(732,34): error TS7006: Parameter 'v' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/src/pages/VisualizationPage.tsx(776,34): error TS7006: Parameter 'v' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/src/stores/auth-store.ts(1,24): error TS2307: Cannot find module 'zustand' or its corresponding type declarations.
public/Downloads/analysis_chatbot-main/frontend/src/stores/auth-store.ts(2,25): error TS2307: Cannot find module 'zustand/middleware' or its corresponding type declarations.
public/Downloads/analysis_chatbot-main/frontend/src/stores/auth-store.ts(3,25): error TS2307: Cannot find module '@/lib/api' or its corresponding type declarations.
public/Downloads/analysis_chatbot-main/frontend/src/stores/auth-store.ts(30,6): error TS7006: Parameter 'set' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/src/stores/auth-store.ts(30,11): error TS7006: Parameter 'get' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/src/stores/auth-store.ts(36,21): error TS7006: Parameter 'email' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/src/stores/auth-store.ts(36,28): error TS7006: Parameter 'password' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/src/stores/auth-store.ts(47,24): error TS7006: Parameter 'email' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/src/stores/auth-store.ts(47,31): error TS7006: Parameter 'fullName' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/src/stores/auth-store.ts(47,41): error TS7006: Parameter 'password' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/src/stores/workspace-store.ts(1,24): error TS2307: Cannot find module 'zustand' or its corresponding type declarations.
public/Downloads/analysis_chatbot-main/frontend/src/stores/workspace-store.ts(2,25): error TS2307: Cannot find module 'zustand/middleware' or its corresponding type declarations.
public/Downloads/analysis_chatbot-main/frontend/src/stores/workspace-store.ts(3,25): error TS2307: Cannot find module '@/lib/api' or its corresponding type declarations.
public/Downloads/analysis_chatbot-main/frontend/src/stores/workspace-store.ts(89,6): error TS7006: Parameter 'set' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/src/stores/workspace-store.ts(106,31): error TS7006: Parameter 'name' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/src/stores/workspace-store.ts(106,37): error TS7006: Parameter 'description' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/src/stores/workspace-store.ts(112,14): error TS7006: Parameter 's' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/src/stores/workspace-store.ts(116,25): error TS7006: Parameter 'ws' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/src/stores/workspace-store.ts(125,29): error TS7006: Parameter 'workspaceId' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/src/stores/workspace-store.ts(132,22): error TS7006: Parameter 'id' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/src/stores/workspace-store.ts(134,26): error TS7006: Parameter 'files' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/src/stores/workspace-store.ts(136,26): error TS7006: Parameter 'files' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/src/stores/workspace-store.ts(137,14): error TS7006: Parameter 's' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/src/stores/workspace-store.ts(139,22): error TS7006: Parameter 'item' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/src/stores/workspace-store.ts(140,14): error TS7006: Parameter 's' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/src/stores/workspace-store.ts(141,34): error TS7006: Parameter 'p' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/src/stores/workspace-store.ts(145,23): error TS7006: Parameter 'item' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/src/stores/workspace-store.ts(146,14): error TS7006: Parameter 's' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/src/stores/workspace-store.ts(147,35): error TS7006: Parameter 'p' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/src/stores/workspace-store.ts(151,24): error TS7006: Parameter 'item' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/src/stores/workspace-store.ts(152,14): error TS7006: Parameter 's' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/src/stores/workspace-store.ts(153,36): error TS7006: Parameter 'p' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/src/stores/workspace-store.ts(157,25): error TS7006: Parameter 'id' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/src/stores/workspace-store.ts(158,14): error TS7006: Parameter 's' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/src/stores/workspace-store.ts(158,56): error TS7006: Parameter 'p' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/src/stores/workspace-store.ts(159,26): error TS7006: Parameter 'id' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/src/stores/workspace-store.ts(160,14): error TS7006: Parameter 's' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/src/stores/workspace-store.ts(160,58): error TS7006: Parameter 'p' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/src/stores/workspace-store.ts(161,27): error TS7006: Parameter 'id' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/src/stores/workspace-store.ts(162,14): error TS7006: Parameter 's' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/src/stores/workspace-store.ts(163,48): error TS7006: Parameter 'p' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/src/stores/workspace-store.ts(166,31): error TS7006: Parameter 'sessionId' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/src/stores/workspace-store.ts(167,14): error TS7006: Parameter 's' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/src/stores/workspace-store.ts(168,44): error TS7006: Parameter 'p' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/src/stores/workspace-store.ts(169,46): error TS7006: Parameter 'p' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/src/stores/workspace-store.ts(170,48): error TS7006: Parameter 'p' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/src/stores/workspace-store.ts(184,20): error TS7006: Parameter 'state' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/vite.config.ts(1,25): error TS2307: Cannot find module '@tailwindcss/vite' or its corresponding type declarations.
public/Downloads/analysis_chatbot-main/frontend/vite.config.ts(2,19): error TS2307: Cannot find module '@vitejs/plugin-react' or its corresponding type declarations.
public/Downloads/analysis_chatbot-main/frontend/vite.config.ts(4,30): error TS2307: Cannot find module 'vite' or its corresponding type declarations.
public/Downloads/analysis_chatbot-main/frontend/vite.config.ts(17,19): error TS7006: Parameter 'p' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/vite.config.ts(22,19): error TS7006: Parameter 'p' implicitly has an 'any' type.
public/Downloads/analysis_chatbot-main/frontend/vite.config.ts(27,19): error TS7006: Parameter 'p' implicitly has an 'any' type.
public/Downloads/Corelia-Next_Boilerplate-master/app/(auth)/layout.tsx(1,29): error TS2307: Cannot find module '@/components/ui/theme-toggle' or its corresponding type declarations.
public/Downloads/Corelia-Next_Boilerplate-master/app/(dashboard)/dashboard/projects/page.tsx(6,31): error TS2307: Cannot find module '@/features/projects/components/projects-table' or its corresponding type declarations.
public/Downloads/Corelia-Next_Boilerplate-master/app/(dashboard)/layout.tsx(2,28): error TS2307: Cannot find module '@/components/app-sidebar' or its corresponding type declarations.
public/Downloads/Corelia-Next_Boilerplate-master/app/(dashboard)/layout.tsx(3,49): error TS2307: Cannot find module '@/components/ui/sidebar' or its corresponding type declarations.
public/Downloads/Corelia-Next_Boilerplate-master/app/(dashboard)/layout.tsx(4,29): error TS2307: Cannot find module '@/components/ui/theme-toggle' or its corresponding type declarations.
public/Downloads/Corelia-Next_Boilerplate-master/app/layout.tsx(3,27): error TS2307: Cannot find module '@/components/providers' or its corresponding type declarations.
public/Downloads/Corelia-Next_Boilerplate-master/app/not-found.tsx(1,30): error TS2307: Cannot find module 'lucide-react' or its corresponding type declarations.
public/Downloads/Corelia-Next_Boilerplate-master/components/app-sidebar.tsx(11,8): error TS2307: Cannot find module 'lucide-react' or its corresponding type declarations.
public/Downloads/Corelia-Next_Boilerplate-master/components/app-sidebar.tsx(25,8): error TS2307: Cannot find module '@/components/ui/sidebar' or its corresponding type declarations.
public/Downloads/Corelia-Next_Boilerplate-master/components/app-sidebar.tsx(26,29): error TS2307: Cannot find module '@/components/ui/theme-toggle' or its corresponding type declarations.
public/Downloads/Corelia-Next_Boilerplate-master/components/providers.tsx(4,36): error TS2307: Cannot find module '@tanstack/react-query-devtools' or its corresponding type declarations.
public/Downloads/Corelia-Next_Boilerplate-master/components/providers.tsx(5,31): error TS2307: Cannot find module 'next-themes' or its corresponding type declarations.
public/Downloads/Corelia-Next_Boilerplate-master/components/providers.tsx(9,33): error TS2307: Cannot find module '@/config/queryClient' or its corresponding type declarations.
public/Downloads/Corelia-Next_Boilerplate-master/components/providers.tsx(10,27): error TS2307: Cannot find module '@/lib/redux/store' or its corresponding type declarations.
public/Downloads/Corelia-Next_Boilerplate-master/components/shared/confirm-dialog.tsx(11,8): error TS2307: Cannot find module '@/components/ui/dialog' or its corresponding type declarations.
public/Downloads/Corelia-Next_Boilerplate-master/components/shared/empty-state.tsx(1,33): error TS2307: Cannot find module 'lucide-react' or its corresponding type declarations.
public/Downloads/Corelia-Next_Boilerplate-master/components/shared/error-block.tsx(1,29): error TS2307: Cannot find module 'lucide-react' or its corresponding type declarations.
public/Downloads/Corelia-Next_Boilerplate-master/components/shared/loading-spinner.tsx(1,25): error TS2307: Cannot find module 'lucide-react' or its corresponding type declarations.
public/Downloads/Corelia-Next_Boilerplate-master/components/ui/comet-card.tsx(8,8): error TS2307: Cannot find module 'motion/react' or its corresponding type declarations.
public/Downloads/Corelia-Next_Boilerplate-master/components/ui/comet-card.tsx(62,30): error TS2339: Property 'getBoundingClientRect' does not exist on type 'HTMLDivElement'.
public/Downloads/Corelia-Next_Boilerplate-master/components/ui/dialog.tsx(1,34): error TS2307: Cannot find module '@radix-ui/react-dialog' or its corresponding type declarations.
public/Downloads/Corelia-Next_Boilerplate-master/components/ui/dialog.tsx(2,19): error TS2307: Cannot find module 'lucide-react' or its corresponding type declarations.
public/Downloads/Corelia-Next_Boilerplate-master/components/ui/dropdown-menu.tsx(1,40): error TS2307: Cannot find module '@radix-ui/react-dropdown-menu' or its corresponding type declarations.
public/Downloads/Corelia-Next_Boilerplate-master/components/ui/dropdown-menu.tsx(2,45): error TS2307: Cannot find module 'lucide-react' or its corresponding type declarations.
public/Downloads/Corelia-Next_Boilerplate-master/components/ui/label.tsx(1,33): error TS2307: Cannot find module '@radix-ui/react-label' or its corresponding type declarations.
public/Downloads/Corelia-Next_Boilerplate-master/components/ui/separator.tsx(3,37): error TS2307: Cannot find module '@radix-ui/react-separator' or its corresponding type declarations.
public/Downloads/Corelia-Next_Boilerplate-master/components/ui/sheet.tsx(3,33): error TS2307: Cannot find module '@radix-ui/react-dialog' or its corresponding type declarations.
public/Downloads/Corelia-Next_Boilerplate-master/components/ui/sheet.tsx(4,23): error TS2307: Cannot find module 'lucide-react' or its corresponding type declarations.
public/Downloads/Corelia-Next_Boilerplate-master/components/ui/sidebar.tsx(5,31): error TS2307: Cannot find module 'lucide-react' or its corresponding type declarations.
public/Downloads/Corelia-Next_Boilerplate-master/components/ui/sidebar.tsx(9,27): error TS2307: Cannot find module '@/components/ui/separator' or its corresponding type declarations.
public/Downloads/Corelia-Next_Boilerplate-master/components/ui/sidebar.tsx(16,8): error TS2307: Cannot find module '@/components/ui/sheet' or its corresponding type declarations.
public/Downloads/Corelia-Next_Boilerplate-master/components/ui/sidebar.tsx(17,26): error TS2307: Cannot find module '@/components/ui/skeleton' or its corresponding type declarations.
public/Downloads/Corelia-Next_Boilerplate-master/components/ui/sidebar.tsx(23,8): error TS2307: Cannot find module '@/components/ui/tooltip' or its corresponding type declarations.
public/Downloads/Corelia-Next_Boilerplate-master/components/ui/sidebar.tsx(24,29): error TS2307: Cannot find module '@/hooks/use-mobile' or its corresponding type declarations.
public/Downloads/Corelia-Next_Boilerplate-master/components/ui/sidebar.tsx(85,7): error TS2584: Cannot find name 'document'. Do you need to change your target library? Try changing the 'lib' compiler option to include 'dom'.
public/Downloads/Corelia-Next_Boilerplate-master/components/ui/sidebar.tsx(99,15): error TS2339: Property 'key' does not exist on type 'KeyboardEvent'.
public/Downloads/Corelia-Next_Boilerplate-master/components/ui/sidebar.tsx(100,16): error TS2339: Property 'metaKey' does not exist on type 'KeyboardEvent'.
public/Downloads/Corelia-Next_Boilerplate-master/components/ui/sidebar.tsx(100,33): error TS2339: Property 'ctrlKey' does not exist on type 'KeyboardEvent'.
public/Downloads/Corelia-Next_Boilerplate-master/components/ui/sidebar.tsx(107,5): error TS2304: Cannot find name 'window'.
public/Downloads/Corelia-Next_Boilerplate-master/components/ui/sidebar.tsx(108,18): error TS2304: Cannot find name 'window'.
public/Downloads/Corelia-Next_Boilerplate-master/components/ui/table.tsx(70,3): error TS2304: Cannot find name 'HTMLTableCellElement'.
public/Downloads/Corelia-Next_Boilerplate-master/components/ui/table.tsx(71,26): error TS2304: Cannot find name 'HTMLTableCellElement'.
public/Downloads/Corelia-Next_Boilerplate-master/components/ui/table.tsx(85,3): error TS2304: Cannot find name 'HTMLTableCellElement'.
public/Downloads/Corelia-Next_Boilerplate-master/components/ui/table.tsx(86,26): error TS2304: Cannot find name 'HTMLTableCellElement'.
public/Downloads/Corelia-Next_Boilerplate-master/components/ui/table.tsx(97,3): error TS2304: Cannot find name 'HTMLTableCaptionElement'.
public/Downloads/Corelia-Next_Boilerplate-master/components/ui/table.tsx(98,24): error TS2304: Cannot find name 'HTMLTableCaptionElement'.
public/Downloads/Corelia-Next_Boilerplate-master/components/ui/theme-toggle.tsx(3,27): error TS2307: Cannot find module 'lucide-react' or its corresponding type declarations.
public/Downloads/Corelia-Next_Boilerplate-master/components/ui/theme-toggle.tsx(4,26): error TS2307: Cannot find module 'next-themes' or its corresponding type declarations.
public/Downloads/Corelia-Next_Boilerplate-master/components/ui/theme-toggle.tsx(13,8): error TS2307: Cannot find module '@/components/ui/dropdown-menu' or its corresponding type declarations.
public/Downloads/Corelia-Next_Boilerplate-master/components/ui/tooltip.tsx(3,35): error TS2307: Cannot find module '@radix-ui/react-tooltip' or its corresponding type declarations.
public/Downloads/Corelia-Next_Boilerplate-master/features/auth/api/authApi.ts(1,10): error TS2614: Module '"@/lib/api/axios-instance"' has no exported member 'axiosInstance'. Did you mean to use 'import axiosInstance from "@/lib/api/axios-instance"' instead?
public/Downloads/Corelia-Next_Boilerplate-master/features/projects/components/project-form.tsx(9,26): error TS2307: Cannot find module '@/components/ui/textarea' or its corresponding type declarations.
public/Downloads/Corelia-Next_Boilerplate-master/features/projects/components/projects-table.tsx(3,24): error TS2307: Cannot find module 'lucide-react' or its corresponding type declarations.
public/Downloads/Corelia-Next_Boilerplate-master/features/projects/components/projects-table.tsx(14,8): error TS2307: Cannot find module '@/components/ui/table' or its corresponding type declarations.
public/Downloads/Corelia-Next_Boilerplate-master/features/projects/components/projects-table.tsx(37,9): error TS2322: Type '{ title: string; description: string; icon: any; }' is not assignable to type 'IntrinsicAttributes & EmptyStateProps'.
  Property 'icon' does not exist on type 'IntrinsicAttributes & EmptyStateProps'.
public/Downloads/Corelia-Next_Boilerplate-master/hooks/use-mobile.ts(11,17): error TS2304: Cannot find name 'window'.
public/Downloads/Corelia-Next_Boilerplate-master/hooks/use-mobile.ts(13,19): error TS2304: Cannot find name 'window'.
public/Downloads/Corelia-Next_Boilerplate-master/hooks/use-mobile.ts(16,17): error TS2304: Cannot find name 'window'.
public/Downloads/Corelia-Next_Boilerplate-master/lib/api/axios-instance.ts(6,16): error TS2551: Property 'NEXT_PUBLIC_API_BASE_URL' does not exist on type '{ NEXT_PUBLIC_API_URL: string; NEXT_PUBLIC_APP_NAME: string; }'. Did you mean 'NEXT_PUBLIC_API_URL'?
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/App.tsx(4,10): error TS2307: Cannot find module '@/components/ui/feedback/toaster' or its corresponding type declarations.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/App.tsx(12,36): error TS2307: Cannot find module '@/components/SupportChatWrapper' or its corresponding type declarations.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/App.tsx(13,33): error TS2307: Cannot find module '@/components/ui/data-display/tooltip' or its corresponding type declarations.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/App.tsx(14,38): error TS2307: Cannot find module '@/contexts/UIVisibilityProvider' or its corresponding type declarations.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/App.tsx(47,38): error TS2322: Type 'Promise<typeof import("D:/Frontend/slefstudying/sha-senior26/public/Downloads/CyrusLearn-main/CyrusLearn-main/src/pages/LoginRegisterPage/index")>' is not assignable to type 'Promise<{ default: ComponentType<any>; }>'.
  Type 'typeof import("D:/Frontend/slefstudying/sha-senior26/public/Downloads/CyrusLearn-main/CyrusLearn-main/src/pages/LoginRegisterPage/index")' is not assignable to type '{ default: ComponentType<any>; }'.
    Types of property 'default' are incompatible.
      Type 'FC<LoginRegisterPageProps>' is not assignable to type 'ComponentType<any>'.
        Type 'FunctionComponent<LoginRegisterPageProps>' is not assignable to type 'FunctionComponent<any>'.
          Type 'ReactNode | Promise<ReactNode>' is not assignable to type 'ReactNode'.
            Type 'bigint' is not assignable to type 'ReactNode'.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/App.tsx(69,27): error TS2304: Cannot find name 'window'.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/App.tsx(78,22): error TS2584: Cannot find name 'document'. Do you need to change your target library? Try changing the 'lib' compiler option to include 'dom'.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/App.tsx(90,18): error TS2584: Cannot find name 'document'. Do you need to change your target library? Try changing the 'lib' compiler option to include 'dom'.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/App.tsx(94,28): error TS2304: Cannot find name 'MutationObserver'.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/App.tsx(94,46): error TS7006: Parameter 'mutations' implicitly has an 'any' type.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/App.tsx(94,57): error TS7006: Parameter 'obs' implicitly has an 'any' type.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/App.tsx(95,22): error TS2584: Cannot find name 'document'. Do you need to change your target library? Try changing the 'lib' compiler option to include 'dom'.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/App.tsx(119,14): error TS2786: 'LanguageProvider' cannot be used as a JSX component.
  Its type 'FC<{ children: ReactNode; }>' is not a valid JSX element type.
    Type 'FunctionComponent<{ children: ReactNode; }>' is not assignable to type '(props: any, deprecatedLegacyContext?: any) => ReactNode'.
      Type 'ReactNode | Promise<ReactNode>' is not assignable to type 'ReactNode'.
        Type 'bigint' is not assignable to type 'ReactNode'.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/components/admin/Payments/PaymentManagement.tsx(33,8): error TS2307: Cannot find module '@/components/ui/data-display/card' or its corresponding type declarations.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/components/admin/Payments/PaymentManagement.tsx(41,8): error TS2307: Cannot find module '@/components/ui/overlay/dialog' or its corresponding type declarations.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/components/admin/Payments/PaymentManagement.tsx(42,23): error TS2307: Cannot find module '@/components/ui/primitives/badge' or its corresponding type declarations.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/components/admin/Payments/PaymentManagement.tsx(43,24): error TS2307: Cannot find module '@/components/ui/primitives/button' or its corresponding type declarations.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/components/admin/Payments/PaymentManagement.tsx(44,23): error TS2307: Cannot find module '@/components/ui/primitives/input' or its corresponding type declarations.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/components/admin/Payments/PaymentManagement.tsx(49,8): error TS2307: Cannot find module '@/services/subscriptionService' or its corresponding type declarations.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/components/admin/Payments/PaymentManagement.tsx(351,29): error TS7006: Parameter 'f' implicitly has an 'any' type.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/components/admin/Payments/PaymentManagement.tsx(428,26): error TS2339: Property 'value' does not exist on type 'EventTarget & HTMLInputElement'.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/components/admin/Payments/PaymentManagement.tsx(432,20): error TS7006: Parameter 'prev' implicitly has an 'any' type.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/components/admin/Payments/PaymentManagement.tsx(438,18): error TS7006: Parameter 'prev' implicitly has an 'any' type.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/components/admin/Payments/PaymentManagement.tsx(442,26): error TS2339: Property 'value' does not exist on type 'EventTarget & HTMLInputElement'.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/components/admin/Payments/PaymentManagement.tsx(445,20): error TS7006: Parameter 'prev' implicitly has an 'any' type.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/components/admin/Payments/PaymentManagement.tsx(450,18): error TS7006: Parameter 'prev' implicitly has an 'any' type.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/components/admin/Payments/PaymentManagement.tsx(456,26): error TS2339: Property 'value' does not exist on type 'EventTarget & HTMLInputElement'.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/components/admin/Payments/PaymentManagement.tsx(468,26): error TS2339: Property 'value' does not exist on type 'EventTarget & HTMLInputElement'.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/components/admin/Payments/PaymentManagement.tsx(777,60): error TS7006: Parameter 'f' implicitly has an 'any' type.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/components/admin/Payments/PaymentManagement.tsx(777,63): error TS7006: Parameter 'i' implicitly has an 'any' type.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/components/admin/Payments/PaymentManagement.tsx(1027,64): error TS2339: Property 'value' does not exist on type 'EventTarget & HTMLSelectElement'.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/components/admin/Payments/PaymentManagement.tsx(1045,32): error TS7006: Parameter 'e' implicitly has an 'any' type.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/components/admin/Payments/PaymentManagement.tsx(1165,28): error TS7006: Parameter 'e' implicitly has an 'any' type.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/components/admin/Payments/PaymentManagement.tsx(1198,46): error TS2339: Property 'value' does not exist on type 'EventTarget & HTMLSelectElement'.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/components/admin/Payments/PaymentManagement.tsx(1252,30): error TS7006: Parameter 'e' implicitly has an 'any' type.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/components/admin/Payments/PaymentManagement.tsx(1272,40): error TS2339: Property 'checked' does not exist on type 'EventTarget & HTMLInputElement'.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/components/admin/Payments/PaymentManagement.tsx(1364,32): error TS7006: Parameter 'e' implicitly has an 'any' type.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/components/admin/Payments/PaymentManagement.tsx(1379,32): error TS7006: Parameter 'e' implicitly has an 'any' type.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/components/admin/Payments/PaymentManagement.tsx(1426,38): error TS7006: Parameter 'prev' implicitly has an 'any' type.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/components/admin/Payments/PaymentManagement.tsx(1446,72): error TS2339: Property 'value' does not exist on type 'EventTarget & HTMLTextAreaElement'.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/components/admin/Payments/PaymentManagement.tsx(1489,38): error TS7006: Parameter 'e' implicitly has an 'any' type.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/components/admin/Settings/Settings.tsx(17,8): error TS2307: Cannot find module '@/components/ui/data-display/card' or its corresponding type declarations.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/components/admin/Settings/Settings.tsx(18,24): error TS2307: Cannot find module '@/components/ui/primitives/button' or its corresponding type declarations.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/components/admin/Settings/Settings.tsx(19,23): error TS2307: Cannot find module '@/components/ui/primitives/input' or its corresponding type declarations.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/components/admin/Settings/types/settings.types.ts(1,27): error TS2307: Cannot find module '@/components/admin/types' or its corresponding type declarations.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/components/admin/shared/components/ConfirmDialog.tsx(11,8): error TS2307: Cannot find module '@/components/ui/feedback/alert-dialog' or its corresponding type declarations.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/components/admin/shared/components/EmptyState.tsx(3,24): error TS2307: Cannot find module '@/components/ui/primitives/button' or its corresponding type declarations.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/components/admin/shared/components/SearchBar.tsx(3,23): error TS2307: Cannot find module '@/components/ui/primitives/input' or its corresponding type declarations.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/components/admin/shared/components/SearchBar.tsx(25,20): error TS7006: Parameter 'e' implicitly has an 'any' type.
public/Downloads/CyrusLearn-main/CyrusLearn-main/src/components/admin/shared/utils/api.ts(1,36): error TS2307: Cannot find module '@/components/admin/types' or its corresponding type declarations.
